neuron_id,pc1,pc2,cluster,region
2246,0,-315.661,9,ASSOCIATION
2247,0,-2.03339,1,ASSOCIATION
2248,0,0,1,ASSOCIATION
2249,0,-428.85,3,ASSOCIATION
2250,0,0,1,ASSOCIATION
2251,0,-173.417,7,ASSOCIATION
2252,0,0,1,ASSOCIATION
2253,0,-346.028,8,ASSOCIATION
2254,0,-364.943,8,ASSOCIATION
2255,0,-242.064,4,ASSOCIATION
2256,0,-420.309,3,ASSOCIATION
2257,0,-192.8,7,ASSOCIATION
2258,0,-408.105,0,ASSOCIATION
2259,0,-298.936,9,ASSOCIATION
2260,0,-192.583,7,ASSOCIATION
2261,0,0,1,ASSOCIATION
2262,0,-406.508,0,ASSOCIATION
2263,0,-286.983,9,ASSOCIATION
2264,0,-369.706,8,ASSOCIATION
2265,0,0,1,ASSOCIATION
2266,0,-298.908,9,ASSOCIATION
2267,0,-267.045,4,ASSOCIATION
2268,0,0,1,ASSOCIATION
2269,0,-408.297,0,ASSOCIATION
2270,0,-22.003,1,ASSOCIATION
2271,0,-420.065,3,ASSOCIATION
2272,0,-29.5274,1,ASSOCIATION
2273,0,-348.589,8,ASSOCIATION
2274,0,-189.316,7,ASSOCIATION
2275,0,-445.755,3,ASSOCIATION
2276,0,-341.141,8,ASSOCIATION
2277,0,-51.1361,2,ASSOCIATION
2278,0,-294.856,9,ASSOCIATION
2279,0,-419.651,3,ASSOCIATION
2280,0,-401.73,0,ASSOCIATION
2281,0,-287.323,9,ASSOCIATION
2282,0,0,1,ASSOCIATION
2283,0,-330.565,8,ASSOCIATION
2284,0,-324.046,9,ASSOCIATION
2285,0,-119.27,2,ASSOCIATION
2286,0,-458.939,5,ASSOCIATION
2287,0,-428.184,3,ASSOCIATION
2288,0,-362.117,8,ASSOCIATION
2289,0,0,1,ASSOCIATION
2290,0,-0.0158973,1,ASSOCIATION
2291,0,-449.744,3,ASSOCIATION
2292,0,-293.632,9,ASSOCIATION
2293,0,-452.761,3,ASSOCIATION
2294,0,-330.183,8,ASSOCIATION
2295,0,-369.363,8,ASSOCIATION
2296,0,-264.721,4,ASSOCIATION
2297,0,-325.067,9,ASSOCIATION
2298,0,-344.563,8,ASSOCIATION
2299,0,-430.703,3,ASSOCIATION
2300,0,-420.661,3,ASSOCIATION
2301,0,-402.319,0,ASSOCIATION
2302,0,-289.465,9,ASSOCIATION
2303,0,-442.136,3,ASSOCIATION
2304,0,-110.528,2,ASSOCIATION
2305,0,0,1,ASSOCIATION
2306,0,-68.049,2,ASSOCIATION
2307,0,-88.29,2,ASSOCIATION
2308,0,-360.153,8,ASSOCIATION
2309,0,-423.226,3,ASSOCIATION
2310,0,-300.276,9,ASSOCIATION
2311,0,-365.883,8,ASSOCIATION
2312,0,-131.96,7,ASSOCIATION
2313,0,-435.929,3,ASSOCIATION
2314,0,-406.474,0,ASSOCIATION
2315,0,-74.8808,2,ASSOCIATION
2316,0,-284.742,9,ASSOCIATION
2317,0,-326.853,8,ASSOCIATION
2318,0,-405.499,0,ASSOCIATION
2319,0,-319.391,9,ASSOCIATION
2320,0,0,1,ASSOCIATION
2321,0,-368.729,8,ASSOCIATION
2322,0,-406.508,0,ASSOCIATION
2323,0,-370.705,8,ASSOCIATION
2324,0,-422.643,3,ASSOCIATION
2325,0,-446.739,3,ASSOCIATION
2326,0,-411.194,0,ASSOCIATION
2327,0,-273.79,9,ASSOCIATION
2328,0,-300.276,9,ASSOCIATION
2329,0,-368.73,8,ASSOCIATION
2330,0,0,1,ASSOCIATION
2331,0,-257.385,4,ASSOCIATION
2332,0,-283.582,9,ASSOCIATION
2333,0,-154.859,7,ASSOCIATION
2334,0,-414.262,3,ASSOCIATION
2335,0,-207.237,4,ASSOCIATION
2336,0,-382.437,0,ASSOCIATION
2337,0,-402.555,0,ASSOCIATION
2338,0,0,1,ASSOCIATION
2339,0,-406.508,0,ASSOCIATION
2340,0,-67.1319,2,ASSOCIATION
2341,0,0,1,ASSOCIATION
2342,0,-385.547,0,ASSOCIATION
2343,0,0,1,ASSOCIATION
2344,0,-386.024,0,ASSOCIATION
2345,0,-345.67,8,ASSOCIATION
2346,0,-218.232,4,ASSOCIATION
2347,0,-377.799,0,ASSOCIATION
2348,0,-357.843,8,ASSOCIATION
2349,0,-370.006,8,ASSOCIATION
2350,0,-426.181,3,ASSOCIATION
2351,0,-365.407,8,ASSOCIATION
2352,0,-342.15,8,ASSOCIATION
2353,0,-189.677,7,ASSOCIATION
2354,0,-411.052,0,ASSOCIATION
2355,0,-406.508,0,ASSOCIATION
2356,0,0,1,ASSOCIATION
2357,0,-377.585,0,ASSOCIATION
2358,0,-432.95,3,ASSOCIATION
2359,0,-284.666,9,ASSOCIATION
2360,0,-99.9738,2,ASSOCIATION
2361,0,-244.301,4,ASSOCIATION
2362,0,-365.933,8,ASSOCIATION
2363,0,-88.1083,2,ASSOCIATION
2364,0,-423.641,3,ASSOCIATION
2365,0,-83.5819,2,ASSOCIATION
2366,0,-345.551,8,ASSOCIATION
2367,0,-129.952,7,ASSOCIATION
2368,0,-413.455,3,ASSOCIATION
2369,0,0,1,ASSOCIATION
2370,0,-339.608,8,ASSOCIATION
2371,0,-362.905,8,ASSOCIATION
2372,0,-300.292,9,ASSOCIATION
2373,0,-437.643,3,ASSOCIATION
2374,0,-431.422,3,ASSOCIATION
2375,0,0,1,ASSOCIATION
2376,0,-400.01,0,ASSOCIATION
2377,0,-367.64,8,ASSOCIATION
2378,0,-394.887,0,ASSOCIATION
2379,0,-445.09,3,ASSOCIATION
2380,0,-268.307,9,ASSOCIATION
2381,0,-330.368,8,ASSOCIATION
2382,0,-366.528,8,ASSOCIATION
2383,0,-235.652,4,ASSOCIATION
2384,0,-374.632,0,ASSOCIATION
2385,0,-387.272,0,ASSOCIATION
2386,0,-237.058,4,ASSOCIATION
2387,0,-388.414,0,ASSOCIATION
2388,0,-442.54,3,ASSOCIATION
2389,0,-341.549,8,ASSOCIATION
2390,0,-342.906,8,ASSOCIATION
2391,0,-409.402,0,ASSOCIATION
2392,0,0,1,ASSOCIATION
2393,0,-311.269,9,ASSOCIATION
2394,0,-357.153,8,ASSOCIATION
2395,0,-300.276,9,ASSOCIATION
2396,0,-310.204,9,ASSOCIATION
2397,0,-129.12,7,ASSOCIATION
2398,0,-380.507,0,ASSOCIATION
2399,0,-410.1,0,ASSOCIATION
2400,0,-405.512,0,ASSOCIATION
2401,0,-365.275,8,ASSOCIATION
2402,0,-400.011,0,ASSOCIATION
2403,0,-0.917052,1,ASSOCIATION
2404,0,-441.154,3,ASSOCIATION
2405,0,-259.694,4,ASSOCIATION
2406,0,-402.495,0,ASSOCIATION
2407,0,-103.457,2,ASSOCIATION
2408,0,-422.7,3,ASSOCIATION
2409,0,-444.322,3,ASSOCIATION
2410,0,-388.414,0,ASSOCIATION
2411,0,-458.933,5,ASSOCIATION
2412,0,-225.028,4,ASSOCIATION
2413,0,-425.927,3,ASSOCIATION
2414,0,-61.0028,2,ASSOCIATION
2415,0,-322.646,9,ASSOCIATION
2416,0,0,1,ASSOCIATION
2417,0,-366.037,8,ASSOCIATION
2418,0,-406.554,0,ASSOCIATION
2419,0,-71.7063,2,ASSOCIATION
2420,0,-387.27,0,ASSOCIATION
2421,0,-457.571,5,ASSOCIATION
2422,0,-427.779,3,ASSOCIATION
2423,0,-374.203,0,ASSOCIATION
2424,0,-350.994,8,ASSOCIATION
2425,0,0,1,ASSOCIATION
2426,0,-440.526,3,ASSOCIATION
2427,0,0,1,ASSOCIATION
2428,0,-472.098,5,ASSOCIATION
2429,0,-269.146,9,ASSOCIATION
2430,0,0,1,ASSOCIATION
2431,0,0,1,ASSOCIATION
2432,0,-408.478,0,ASSOCIATION
2433,0,-300.276,9,ASSOCIATION
2434,0,-288.953,9,ASSOCIATION
2435,0,-323.28,9,ASSOCIATION
2436,0,-416.09,3,ASSOCIATION
2437,0,-225.776,4,ASSOCIATION
2438,0,-373.896,0,ASSOCIATION
2439,0,-356.575,8,ASSOCIATION
2440,0,-346.9,8,ASSOCIATION
2441,0,-405.233,0,ASSOCIATION
2442,0,-439.093,3,ASSOCIATION
2443,0,-100.878,2,ASSOCIATION
2444,0,-293.2,9,ASSOCIATION
2445,0,-293.078,9,ASSOCIATION
2446,0,0,1,ASSOCIATION
2447,0,0,1,ASSOCIATION
2448,0,-202.458,4,ASSOCIATION
2449,0,-436.775,3,ASSOCIATION
2450,0,-361.02,8,ASSOCIATION
2451,0,-80.2243,2,ASSOCIATION
2452,0,-295.598,9,ASSOCIATION
2453,0,-351.055,8,ASSOCIATION
2454,0,-462.009,5,ASSOCIATION
2455,0,-335.524,8,ASSOCIATION
2456,0,-380.625,0,ASSOCIATION
2457,0,-37.975,1,ASSOCIATION
2458,0,-158.693,7,ASSOCIATION
2459,0,-364.921,8,ASSOCIATION
2460,0,-333.463,8,ASSOCIATION
2461,0,-362.128,8,ASSOCIATION
2462,0,-388.414,0,ASSOCIATION
2463,0,-199.359,4,ASSOCIATION
2464,0,-327.83,8,ASSOCIATION
2465,0,-532.635,6,ASSOCIATION
2466,0,-388.414,0,ASSOCIATION
2467,0,-364.939,8,ASSOCIATION
2468,0,-352.543,8,ASSOCIATION
2469,0,-386.252,0,ASSOCIATION
2470,0,-12.8173,1,ASSOCIATION
2471,0,-298.378,9,ASSOCIATION
2472,0,0,1,ASSOCIATION
2473,0,-376.751,0,ASSOCIATION
2474,0,-168.241,7,ASSOCIATION
2475,0,-451.333,3,ASSOCIATION
2476,0,-409.988,0,ASSOCIATION
2477,0,-430.562,3,ASSOCIATION
2478,0,-376.425,0,ASSOCIATION
2479,0,-415.527,3,ASSOCIATION
2480,0,-370.665,8,ASSOCIATION
2481,0,-370.083,8,ASSOCIATION
2482,0,-340.54,8,ASSOCIATION
2483,0,-363.483,8,ASSOCIATION
2484,0,-388.414,0,ASSOCIATION
2485,0,-457.056,5,ASSOCIATION
2486,0,-391.243,0,ASSOCIATION
2487,0,-321.723,9,ASSOCIATION
2488,0,-329.006,8,ASSOCIATION
2489,0,-238.079,4,ASSOCIATION
2490,0,-380.354,0,ASSOCIATION
2491,0,-439.598,3,ASSOCIATION
2492,0,-354.237,8,ASSOCIATION
2493,0,0,1,ASSOCIATION
2494,0,-447.93,3,ASSOCIATION
2495,0,0,1,ASSOCIATION
2496,0,-449.993,3,ASSOCIATION
2497,0,-402.588,0,ASSOCIATION
2498,0,-283.284,9,ASSOCIATION
2499,0,-427.408,3,ASSOCIATION
2500,0,-423.782,3,ASSOCIATION
2501,0,-286.707,9,ASSOCIATION
2502,0,-388.942,0,ASSOCIATION
2503,0,0,1,ASSOCIATION
2504,0,-421.558,3,ASSOCIATION
2505,0,-257.96,4,ASSOCIATION
2506,0,-399.912,0,ASSOCIATION
2507,0,-100.017,2,ASSOCIATION
2508,0,0,1,ASSOCIATION
2509,0,-327.933,8,ASSOCIATION
2510,0,-328.455,8,ASSOCIATION
2511,0,0,1,ASSOCIATION
2512,0,-346.906,8,ASSOCIATION
2513,0,0,1,ASSOCIATION
2514,0,-362.475,8,ASSOCIATION
2515,0,-390.879,0,ASSOCIATION
2516,0,-274.232,9,ASSOCIATION
2517,0,0,1,ASSOCIATION
2518,0,-458.544,5,ASSOCIATION
2519,0,-395.492,0,ASSOCIATION
2520,0,-209.876,4,ASSOCIATION
2521,0,-341.913,8,ASSOCIATION
2522,0,-322.864,9,ASSOCIATION
2523,0,-273.29,9,ASSOCIATION
2524,0,-232.548,4,ASSOCIATION
2525,0,0,1,ASSOCIATION
2526,0,-393.959,0,ASSOCIATION
2527,0,-187.105,7,ASSOCIATION
2528,0,-373.893,0,ASSOCIATION
2529,0,0,1,ASSOCIATION
2530,0,0,1,ASSOCIATION
2531,0,-377.511,0,ASSOCIATION
2532,0,-408.722,0,ASSOCIATION
2533,0,-283.86,9,ASSOCIATION
2534,0,-267.374,4,ASSOCIATION
2535,0,-63.8824,2,ASSOCIATION
2536,0,-141.48,7,ASSOCIATION
2537,0,-413.995,3,ASSOCIATION
2538,0,-389.088,0,ASSOCIATION
2539,0,-313.63,9,ASSOCIATION
2540,0,-338.401,8,ASSOCIATION
2541,0,-336.647,8,ASSOCIATION
2542,0,-151.849,7,ASSOCIATION
2543,0,-393.404,0,ASSOCIATION
2544,0,-469.096,5,ASSOCIATION
2545,0,-264.347,4,ASSOCIATION
2546,0,-394.337,0,ASSOCIATION
2547,0,0,1,ASSOCIATION
2548,0,-90.396,2,ASSOCIATION
2549,0,-0.917052,1,ASSOCIATION
2550,0,-398.113,0,ASSOCIATION
2551,0,-425.898,3,ASSOCIATION
2552,0,-348.369,8,ASSOCIATION
2553,0,0,1,ASSOCIATION
2554,0,-28.957,1,ASSOCIATION
2555,0,-464.34,5,ASSOCIATION
2556,0,-257.653,4,ASSOCIATION
2557,0,-387.509,0,ASSOCIATION
2558,0,-431.525,3,ASSOCIATION
2559,0,-406.508,0,ASSOCIATION
2560,0,-444.424,3,ASSOCIATION
2561,0,0,1,ASSOCIATION
2562,0,0,1,ASSOCIATION
2563,0,-406.55,0,ASSOCIATION
2564,0,-156.686,7,ASSOCIATION
2565,0,-272.208,9,ASSOCIATION
2566,0,-227.976,4,ASSOCIATION
2567,0,-385.375,0,ASSOCIATION
2568,0,-447.566,3,ASSOCIATION
2569,0,-361.458,8,ASSOCIATION
2570,0,-236.091,4,ASSOCIATION
2571,0,-329.728,8,ASSOCIATION
2572,0,-320.536,9,ASSOCIATION
2573,0,-82.0766,2,ASSOCIATION
2574,0,-429.933,3,ASSOCIATION
2575,0,-324.727,9,ASSOCIATION
2576,0,0,1,ASSOCIATION
2577,0,-236.502,4,ASSOCIATION
2578,0,-185.194,7,ASSOCIATION
2579,0,-437.898,3,ASSOCIATION
2580,0,-371.079,8,ASSOCIATION
2581,0,0,1,ASSOCIATION
2582,0,-362.069,8,ASSOCIATION
2583,0,-323.944,9,ASSOCIATION
2584,0,-186.141,7,ASSOCIATION
2585,0,-302.882,9,ASSOCIATION
2586,0,-87.3202,2,ASSOCIATION
2587,0,0,1,ASSOCIATION
2588,0,0,1,ASSOCIATION
2589,0,-413.639,3,ASSOCIATION
2590,0,-311.921,9,ASSOCIATION
2591,0,-230.346,4,ASSOCIATION
2592,0,-302.28,9,ASSOCIATION
2593,0,-302.891,9,ASSOCIATION
2594,0,-297.095,9,ASSOCIATION
2595,0,-371.792,0,ASSOCIATION
2596,0,-408.166,0,ASSOCIATION
2597,0,-434.95,3,ASSOCIATION
2598,0,-374.863,0,ASSOCIATION
2599,0,-408.787,0,ASSOCIATION
2600,0,-50.6329,2,ASSOCIATION
2601,0,-349.058,8,ASSOCIATION
2602,0,-458.046,5,ASSOCIATION
2603,0,-423.118,3,ASSOCIATION
2604,0,-113.22,2,ASSOCIATION
2605,0,-475.747,5,ASSOCIATION
2606,0,-227.937,4,ASSOCIATION
2607,0,-117.704,2,ASSOCIATION
2608,0,-388.662,0,ASSOCIATION
2609,0,-123.064,7,ASSOCIATION
2610,0,-356.85,8,ASSOCIATION
2611,0,-299.616,9,ASSOCIATION
2612,0,-425.753,3,ASSOCIATION
2613,0,-348.081,8,ASSOCIATION
2614,0,0,1,ASSOCIATION
2615,0,-209.215,4,ASSOCIATION
2616,0,0,1,ASSOCIATION
2617,0,-304.535,9,ASSOCIATION
2618,0,-464.149,5,ASSOCIATION
2619,0,-362.501,8,ASSOCIATION
2620,0,-361.375,8,ASSOCIATION
2621,0,0,1,ASSOCIATION
2622,0,-408.061,0,ASSOCIATION
2623,0,0,1,ASSOCIATION
2624,0,-376.046,0,ASSOCIATION
2625,0,-318.486,9,ASSOCIATION
2626,0,-364.84,8,ASSOCIATION
2627,0,0,1,ASSOCIATION
2628,0,-388.414,0,ASSOCIATION
2629,0,-446.35,3,ASSOCIATION
2630,0,-268.07,9,ASSOCIATION
2631,0,-305.36,9,ASSOCIATION
2632,0,0,1,ASSOCIATION
2633,0,-0.233682,1,ASSOCIATION
2634,0,-429.178,3,ASSOCIATION
2635,0,-404.345,0,ASSOCIATION
2636,0,-296.501,9,ASSOCIATION
2637,0,-373.892,0,ASSOCIATION
2638,0,-384.549,0,ASSOCIATION
2639,0,-478.172,5,ASSOCIATION
2640,0,0,1,ASSOCIATION
2641,0,-419.54,3,ASSOCIATION
2642,0,0,1,ASSOCIATION
2643,0,-406.508,0,ASSOCIATION
2644,0,-408.996,0,ASSOCIATION
2645,0,-372.838,0,ASSOCIATION
2646,0,0,1,ASSOCIATION
2647,0,0,1,ASSOCIATION
2648,0,-351.25,8,ASSOCIATION
2649,0,-416.405,3,ASSOCIATION
2650,0,0,1,ASSOCIATION
2651,0,-210.082,4,ASSOCIATION
2652,0,-264.307,4,ASSOCIATION
2653,0,-315.845,9,ASSOCIATION
2654,0,-368.378,8,ASSOCIATION
2655,0,-300.276,9,ASSOCIATION
2656,0,-345.208,8,ASSOCIATION
2657,0,-430.618,3,ASSOCIATION
2658,0,-32.0098,1,ASSOCIATION
2659,0,0,1,ASSOCIATION
2660,0,-389.014,0,ASSOCIATION
2661,0,-366.877,8,ASSOCIATION
2662,0,-318.363,9,ASSOCIATION
2663,0,-28.0399,1,ASSOCIATION
2664,0,-458.533,5,ASSOCIATION
2665,0,-400.656,0,ASSOCIATION
2666,0,-411.909,3,ASSOCIATION
2667,0,-149.803,7,ASSOCIATION
2668,0,-145.214,7,ASSOCIATION
2669,0,-387.712,0,ASSOCIATION
2670,0,0,1,ASSOCIATION
2671,0,-394.196,0,ASSOCIATION
2672,0,-64.4686,2,ASSOCIATION
2673,0,-438.916,3,ASSOCIATION
2674,0,-231.971,4,ASSOCIATION
2675,0,-422.298,3,ASSOCIATION
2676,0,-1.0337,1,ASSOCIATION
2677,0,-358.384,8,ASSOCIATION
2678,0,0,1,ASSOCIATION
2679,0,-371.831,0,ASSOCIATION
2680,0,-224.058,4,ASSOCIATION
2681,0,-384.418,0,ASSOCIATION
2682,0,-125.143,7,ASSOCIATION
2683,0,-79.4453,2,ASSOCIATION
2684,0,-413.262,3,ASSOCIATION
2685,0,-258.665,4,ASSOCIATION
2686,0,-163.659,7,ASSOCIATION
2687,0,-334.819,8,ASSOCIATION
2688,0,-362.934,8,ASSOCIATION
2689,0,-344.063,8,ASSOCIATION
2690,0,-459.029,5,ASSOCIATION
2691,0,-418.935,3,ASSOCIATION
2692,0,0,1,ASSOCIATION
2693,0,0,1,ASSOCIATION
2694,0,-400.766,0,ASSOCIATION
2695,0,-346,8,ASSOCIATION
2696,0,-307.479,9,ASSOCIATION
2697,0,-386.554,0,ASSOCIATION
2698,0,0,1,ASSOCIATION
2699,0,-203.611,4,ASSOCIATION
2700,0,-7.72386,1,ASSOCIATION
2701,0,-428.045,3,ASSOCIATION
2702,0,-386.245,0,ASSOCIATION
2703,0,0,1,ASSOCIATION
2704,0,-341.285,8,ASSOCIATION
2705,0,-263.079,4,ASSOCIATION
2706,0,-377.309,0,ASSOCIATION
2707,0,0,1,ASSOCIATION
2708,0,0,1,ASSOCIATION
2709,0,-301.233,9,ASSOCIATION
2710,0,-371.285,0,ASSOCIATION
2711,0,-319.745,9,ASSOCIATION
2712,0,-383.023,0,ASSOCIATION
2713,0,0,1,ASSOCIATION
2714,0,-377.814,0,ASSOCIATION
2715,0,0,1,ASSOCIATION
2716,0,-351.829,8,ASSOCIATION
2717,0,-290.545,9,ASSOCIATION
2718,0,-300.276,9,ASSOCIATION
2719,0,-459.572,5,ASSOCIATION
2720,0,-175.592,7,ASSOCIATION
2721,0,-191.123,7,ASSOCIATION
2722,0,0,1,ASSOCIATION
2723,0,-244.836,4,ASSOCIATION
2724,0,-288.213,9,ASSOCIATION
2725,0,-12.0169,1,ASSOCIATION
2726,0,-267.42,4,ASSOCIATION
2727,0,-384.969,0,ASSOCIATION
2728,0,-388.414,0,ASSOCIATION
2729,0,-366.416,8,ASSOCIATION
2730,0,-320.549,9,ASSOCIATION
2731,0,-468.195,5,ASSOCIATION
2732,0,-324.177,9,ASSOCIATION
2733,0,-376.075,0,ASSOCIATION
2734,0,0,1,ASSOCIATION
2735,0,0,1,ASSOCIATION
2736,0,-263.3,4,ASSOCIATION
2737,0,-388.492,0,ASSOCIATION
2738,0,-104.001,2,ASSOCIATION
2739,0,-406.508,0,ASSOCIATION
2740,0,-365.89,8,ASSOCIATION
2741,0,-318.106,9,ASSOCIATION
2742,0,-430.175,3,ASSOCIATION
2743,0,-353.413,8,ASSOCIATION
2744,0,-390.842,0,ASSOCIATION
2745,0,-403.858,0,ASSOCIATION
2746,0,0,1,ASSOCIATION
2747,0,-28.0399,1,ASSOCIATION
2748,0,-370.225,8,ASSOCIATION
2749,0,-395.6,0,ASSOCIATION
2750,0,-306.586,9,ASSOCIATION
2751,0,-373.991,0,ASSOCIATION
2752,0,-231.52,4,ASSOCIATION
2753,0,-406.508,0,ASSOCIATION
2754,0,-239.372,4,ASSOCIATION
2755,0,0,1,ASSOCIATION
2756,0,-458.901,5,ASSOCIATION
2757,0,-388.531,0,ASSOCIATION
2758,0,-409.89,0,ASSOCIATION
2759,0,-355.956,8,ASSOCIATION
2760,0,0,1,ASSOCIATION
2761,0,-429.529,3,ASSOCIATION
2762,0,-284.943,9,ASSOCIATION
2763,0,-386.397,0,ASSOCIATION
2764,0,-366.487,8,ASSOCIATION
2765,0,-356.124,8,ASSOCIATION
2766,0,-481.656,5,ASSOCIATION
2767,0,-78.3939,2,ASSOCIATION
2768,0,0,1,ASSOCIATION
2769,0,-388.414,0,ASSOCIATION
2770,0,-378.14,0,ASSOCIATION
2771,0,-311.673,9,ASSOCIATION
2772,0,-339.311,8,ASSOCIATION
2773,0,-412.486,3,ASSOCIATION
2774,0,-367.347,8,ASSOCIATION
2775,0,-348.091,8,ASSOCIATION
2776,0,-260.997,4,ASSOCIATION
2777,0,0,1,ASSOCIATION
2778,0,-404.851,0,ASSOCIATION
2779,0,-202.903,4,ASSOCIATION
2780,0,-372.838,0,ASSOCIATION
2781,0,0,1,ASSOCIATION
2782,0,-375.35,0,ASSOCIATION
2783,0,-179.299,7,ASSOCIATION
2784,0,0,1,ASSOCIATION
2785,0,-391.298,0,ASSOCIATION
2786,0,-337.659,8,ASSOCIATION
2787,0,-358.207,8,ASSOCIATION
2788,0,-446.936,3,ASSOCIATION
2789,0,-366.41,8,ASSOCIATION
2790,0,-343.414,8,ASSOCIATION
2791,0,-39.1253,1,ASSOCIATION
2792,0,-440.322,3,ASSOCIATION
2793,0,-145.121,7,ASSOCIATION
2794,0,0,1,ASSOCIATION
2795,0,-300.276,9,ASSOCIATION
2796,0,0,1,ASSOCIATION
2797,0,-343.17,8,ASSOCIATION
2798,0,-287.407,9,ASSOCIATION
2799,0,-185.528,7,ASSOCIATION
2800,0,-421.493,3,ASSOCIATION
2801,0,-402.349,0,ASSOCIATION
2802,0,0,1,ASSOCIATION
2803,0,-329.606,8,ASSOCIATION
2804,0,-298.169,9,ASSOCIATION
2805,0,-74.9138,2,ASSOCIATION
2806,0,-336.482,8,ASSOCIATION
2807,0,-444.439,3,ASSOCIATION
2808,0,-413.857,3,ASSOCIATION
2809,0,-445.151,3,ASSOCIATION
2810,0,-393.213,0,ASSOCIATION
2811,0,-398.937,0,ASSOCIATION
2812,0,-388.414,0,ASSOCIATION
2813,0,-193.285,7,ASSOCIATION
2814,0,-0.116646,1,ASSOCIATION
2815,0,-382.56,0,ASSOCIATION
2816,0,-402.956,0,ASSOCIATION
2817,0,-459.861,5,ASSOCIATION
2818,0,-350.341,8,ASSOCIATION
2819,0,-419.834,3,ASSOCIATION
2820,0,-264.697,4,ASSOCIATION
2821,0,-395.889,0,ASSOCIATION
2822,0,-373.357,0,ASSOCIATION
2823,0,-458.537,5,ASSOCIATION
2824,0,-394.975,0,ASSOCIATION
2825,0,-377.837,0,ASSOCIATION
2826,0,-296.501,9,ASSOCIATION
2827,0,-435.377,3,ASSOCIATION
2828,0,0,1,ASSOCIATION
2829,0,-300.276,9,ASSOCIATION
2830,0,-235.347,4,ASSOCIATION
2831,0,-284.993,9,ASSOCIATION
2832,0,0,1,ASSOCIATION
2833,0,-423.914,3,ASSOCIATION
2834,0,0,1,ASSOCIATION
2835,0,-297.273,9,ASSOCIATION
2836,0,-395.901,0,ASSOCIATION
2837,0,-316.871,9,ASSOCIATION
2838,0,-0.116646,1,ASSOCIATION
2839,0,-429.176,3,ASSOCIATION
2840,0,-318.544,9,ASSOCIATION
2841,0,-450.142,3,ASSOCIATION
2842,0,-2.86759,1,ASSOCIATION
2843,0,-406.82,0,ASSOCIATION
2844,0,-389.333,0,ASSOCIATION
2845,0,-389.902,0,ASSOCIATION
2846,0,-154.399,7,ASSOCIATION
2847,0,-275.863,9,ASSOCIATION
2848,0,-347.083,8,ASSOCIATION
2849,0,-388.414,0,ASSOCIATION
2850,0,-313.779,9,ASSOCIATION
2851,0,-360.983,8,ASSOCIATION
2852,0,-259.121,4,ASSOCIATION
2853,0,-284.789,9,ASSOCIATION
2854,0,-372.077,0,ASSOCIATION
2855,0,-392.186,0,ASSOCIATION
2856,0,-292.19,9,ASSOCIATION
2857,0,-149.653,7,ASSOCIATION
2858,0,-165.9,7,ASSOCIATION
2859,0,-302.625,9,ASSOCIATION
2860,0,-389.239,0,ASSOCIATION
2861,0,-340.888,8,ASSOCIATION
2862,0,-300.28,9,ASSOCIATION
2863,0,-418.726,3,ASSOCIATION
2864,0,-391.268,0,ASSOCIATION
2865,0,-504.413,5,ASSOCIATION
2866,0,-388.414,0,ASSOCIATION
2867,0,-426.7,3,ASSOCIATION
2868,0,0,1,ASSOCIATION
2869,0,-446.716,3,ASSOCIATION
2870,0,-363.012,8,ASSOCIATION
2871,0,-300.276,9,ASSOCIATION
2872,0,-335.2,8,ASSOCIATION
2873,0,0,1,ASSOCIATION
2874,0,-362.666,8,ASSOCIATION
2875,0,-310.94,9,ASSOCIATION
2876,0,-35.6023,1,ASSOCIATION
2877,0,-246.848,4,ASSOCIATION
2878,0,-410.419,0,ASSOCIATION
2879,0,-418.926,3,ASSOCIATION
2880,0,-300.276,9,ASSOCIATION
2881,0,-390.516,0,ASSOCIATION
2882,0,-356.291,8,ASSOCIATION
2883,0,-300.276,9,ASSOCIATION
2884,0,-362.013,8,ASSOCIATION
2885,0,-256.15,4,ASSOCIATION
2886,0,-334.846,8,ASSOCIATION
2887,0,-420.104,3,ASSOCIATION
2888,0,-354.011,8,ASSOCIATION
2889,0,-330.12,8,ASSOCIATION
2890,0,-395.246,0,ASSOCIATION
2891,0,0,1,ASSOCIATION
2892,0,-364.092,8,ASSOCIATION
2893,0,-391.191,0,ASSOCIATION
2894,0,-338.165,8,ASSOCIATION
2895,0,-450.984,3,ASSOCIATION
2896,0,-377.699,0,ASSOCIATION
2897,0,-370.608,8,ASSOCIATION
2898,0,-67.1319,2,ASSOCIATION
2899,0,-392.875,0,ASSOCIATION
2900,0,0,1,ASSOCIATION
2901,0,-402.269,0,ASSOCIATION
2902,0,-307.746,9,ASSOCIATION
2903,0,-370.322,8,ASSOCIATION
2904,0,-402.871,0,ASSOCIATION
2905,0,-388.414,0,ASSOCIATION
2906,0,-219.387,4,ASSOCIATION
2907,0,-447.317,3,ASSOCIATION
2908,0,-406.508,0,ASSOCIATION
2909,0,-402.619,0,ASSOCIATION
2910,0,-426.255,3,ASSOCIATION
2911,0,-58.584,2,ASSOCIATION
2912,0,-406.508,0,ASSOCIATION
2913,0,-266.667,4,ASSOCIATION
2914,0,-293.378,9,ASSOCIATION
2915,0,-388.414,0,ASSOCIATION
2916,0,-456.43,5,ASSOCIATION
2917,0,-395.143,0,ASSOCIATION
2918,0,-346.272,8,ASSOCIATION
2919,0,-404.495,0,ASSOCIATION
2920,0,-394.266,0,ASSOCIATION
2921,0,-238.861,4,ASSOCIATION
